category;date;percent;downloads
without_mirrors;2020-06-16;0.08%;2
without_mirrors;2020-06-17;0.13%;3
without_mirrors;2020-06-17;0.12%;3
with_mirrors;2020-06-17;1.03%;25
with_mirrors;2020-06-17;1.04%;25
with_mirrors;2020-06-17;1.02%;25
with_mirrors;2020-06-18;0.33%;8
without_mirrors;2020-06-18;0.04%;1
without_mirrors;2020-06-19;0.12%;3
with_mirrors;2020-06-19;0.45%;11
with_mirrors;2020-06-19;0.46%;11
without_mirrors;2020-06-19;0.13%;3
with_mirrors;2020-06-20;0.54%;13
without_mirrors;2020-06-20;0.21%;5
with_mirrors;2020-06-20;0.53%;13
without_mirrors;2020-06-20;0.20%;5
without_mirrors;2020-06-21;0.08%;2
with_mirrors;2020-06-21;0.42%;10
with_mirrors;2020-06-21;0.41%;10
with_mirrors;2020-06-22;0.12%;3
without_mirrors;2020-06-22;0.13%;3
without_mirrors;2020-06-22;0.12%;3
with_mirrors;2020-06-22;0.13%;3
without_mirrors;2020-06-23;0.13%;3
with_mirrors;2020-06-23;0.81%;20
without_mirrors;2020-06-23;0.12%;3
with_mirrors;2020-06-23;0.83%;20
with_mirrors;2020-06-24;0.78%;19
with_mirrors;2020-06-24;0.77%;19
with_mirrors;2020-06-24;0.79%;19
with_mirrors;2020-06-25;0.29%;7
with_mirrors;2020-06-26;0.33%;8
without_mirrors;2020-06-26;0.08%;2
with_mirrors;2020-06-27;0.49%;12
with_mirrors;2020-06-27;0.50%;12
with_mirrors;2020-06-28;0.37%;9
without_mirrors;2020-06-28;0.04%;1
with_mirrors;2020-06-28;0.38%;9
with_mirrors;2020-06-29;0.49%;12
with_mirrors;2020-06-29;0.50%;12
with_mirrors;2020-06-30;0.24%;6
with_mirrors;2020-06-30;0.25%;6
with_mirrors;2020-07-01;0.21%;5
with_mirrors;2020-07-01;0.20%;5
with_mirrors;2020-07-02;0.42%;10
without_mirrors;2020-07-02;0.08%;2
with_mirrors;2020-07-02;0.41%;10
with_mirrors;2020-07-03;0.17%;4
with_mirrors;2020-07-03;0.16%;4
without_mirrors;2020-07-04;0.08%;2
with_mirrors;2020-07-04;0.24%;6
with_mirrors;2020-07-04;0.25%;6
with_mirrors;2020-07-05;0.33%;8
without_mirrors;2020-07-06;0.04%;1
with_mirrors;2020-07-06;0.21%;5
with_mirrors;2020-07-06;0.20%;5
with_mirrors;2020-07-07;0.16%;4
with_mirrors;2020-07-07;0.17%;4
with_mirrors;2020-07-08;0.74%;18
with_mirrors;2020-07-08;0.73%;18
without_mirrors;2020-07-08;0.08%;2
with_mirrors;2020-07-08;0.75%;18
with_mirrors;2020-07-09;0.20%;5
with_mirrors;2020-07-09;0.21%;5
with_mirrors;2020-07-10;0.66%;16
with_mirrors;2020-07-10;0.67%;16
with_mirrors;2020-07-10;0.65%;16
without_mirrors;2020-07-10;0.08%;2
with_mirrors;2020-07-11;0.33%;8
with_mirrors;2020-07-13;0.49%;12
with_mirrors;2020-07-13;0.50%;12
without_mirrors;2020-07-14;0.04%;1
with_mirrors;2020-07-14;0.37%;9
with_mirrors;2020-07-14;0.38%;9
without_mirrors;2020-07-15;0.16%;4
without_mirrors;2020-07-15;0.17%;4
with_mirrors;2020-07-15;0.83%;20
with_mirrors;2020-07-15;0.81%;20
with_mirrors;2020-07-16;0.17%;4
with_mirrors;2020-07-16;0.16%;4
with_mirrors;2020-07-17;0.33%;8
without_mirrors;2020-07-17;0.04%;1
with_mirrors;2020-07-18;0.49%;12
with_mirrors;2020-07-18;0.50%;12
with_mirrors;2020-07-19;0.38%;9
with_mirrors;2020-07-19;0.37%;9
without_mirrors;2020-07-19;0.04%;1
with_mirrors;2020-07-20;0.17%;4
with_mirrors;2020-07-20;0.16%;4
with_mirrors;2020-07-21;0.41%;10
without_mirrors;2020-07-21;0.13%;3
with_mirrors;2020-07-21;0.42%;10
without_mirrors;2020-07-21;0.12%;3
with_mirrors;2020-07-22;0.62%;15
without_mirrors;2020-07-22;0.21%;5
without_mirrors;2020-07-22;0.20%;5
with_mirrors;2020-07-22;0.61%;15
with_mirrors;2020-07-22;0.63%;15
with_mirrors;2020-07-23;0.33%;8
with_mirrors;2020-07-24;0.16%;4
with_mirrors;2020-07-24;0.17%;4
with_mirrors;2020-07-25;0.57%;14
with_mirrors;2020-07-25;0.58%;14
without_mirrors;2020-07-25;0.04%;1
with_mirrors;2020-07-26;0.25%;6
without_mirrors;2020-07-26;0.08%;2
with_mirrors;2020-07-26;0.24%;6
with_mirrors;2020-07-27;0.08%;2
without_mirrors;2020-07-27;0.08%;2
without_mirrors;2020-07-28;0.04%;1
with_mirrors;2020-07-28;0.57%;14
with_mirrors;2020-07-28;0.58%;14
with_mirrors;2020-07-29;0.29%;7
without_mirrors;2020-07-29;0.08%;2
with_mirrors;2020-07-30;0.38%;9
without_mirrors;2020-07-30;0.08%;2
with_mirrors;2020-07-30;0.37%;9
with_mirrors;2020-08-01;0.92%;22
with_mirrors;2020-08-01;0.91%;22
with_mirrors;2020-08-01;0.90%;22
without_mirrors;2020-08-03;0.21%;5
with_mirrors;2020-08-03;0.33%;8
without_mirrors;2020-08-03;0.20%;5
with_mirrors;2020-08-04;0.41%;10
without_mirrors;2020-08-04;0.33%;8
with_mirrors;2020-08-04;0.42%;10
without_mirrors;2020-08-05;0.37%;9
with_mirrors;2020-08-05;0.71%;17
with_mirrors;2020-08-05;0.70%;17
with_mirrors;2020-08-05;0.69%;17
without_mirrors;2020-08-05;0.38%;9
with_mirrors;2020-08-06;0.81%;20
without_mirrors;2020-08-06;0.37%;9
with_mirrors;2020-08-06;0.83%;20
without_mirrors;2020-08-06;0.38%;9
without_mirrors;2020-08-07;0.29%;7
with_mirrors;2020-08-07;0.81%;20
with_mirrors;2020-08-07;0.83%;20
with_mirrors;2020-08-08;0.78%;19
with_mirrors;2020-08-08;0.79%;19
without_mirrors;2020-08-08;0.38%;9
without_mirrors;2020-08-08;0.37%;9
with_mirrors;2020-08-08;0.77%;19
without_mirrors;2020-08-09;0.24%;6
with_mirrors;2020-08-09;0.41%;10
without_mirrors;2020-08-09;0.25%;6
with_mirrors;2020-08-09;0.42%;10
without_mirrors;2020-08-10;0.42%;10
with_mirrors;2020-08-10;0.49%;12
without_mirrors;2020-08-10;0.41%;10
with_mirrors;2020-08-10;0.50%;12
without_mirrors;2020-08-11;0.33%;8
with_mirrors;2020-08-11;0.94%;23
with_mirrors;2020-08-11;0.96%;23
with_mirrors;2020-08-11;0.95%;23
with_mirrors;2020-08-12;0.70%;17
without_mirrors;2020-08-12;0.25%;6
without_mirrors;2020-08-12;0.24%;6
with_mirrors;2020-08-12;0.69%;17
with_mirrors;2020-08-12;0.71%;17
with_mirrors;2020-08-13;0.73%;18
with_mirrors;2020-08-13;0.74%;18
without_mirrors;2020-08-13;0.38%;9
with_mirrors;2020-08-13;0.75%;18
without_mirrors;2020-08-13;0.37%;9
with_mirrors;2020-08-14;3.75%;90
with_mirrors;2020-08-14;3.72%;90
without_mirrors;2020-08-14;0.50%;12
with_mirrors;2020-08-14;3.67%;90
without_mirrors;2020-08-14;0.49%;12
without_mirrors;2020-08-15;0.42%;10
with_mirrors;2020-08-15;3.67%;88
with_mirrors;2020-08-15;3.63%;88
without_mirrors;2020-08-15;0.41%;10
with_mirrors;2020-08-15;3.58%;88
with_mirrors;2020-08-16;1.79%;44
without_mirrors;2020-08-16;0.58%;14
with_mirrors;2020-08-16;1.82%;44
with_mirrors;2020-08-16;1.83%;44
without_mirrors;2020-08-16;0.57%;14
without_mirrors;2020-08-17;0.99%;24
without_mirrors;2020-08-17;1.00%;24
with_mirrors;2020-08-17;1.57%;38
with_mirrors;2020-08-17;1.55%;38
without_mirrors;2020-08-17;0.98%;24
with_mirrors;2020-08-17;1.58%;38
with_mirrors;2020-08-18;0.91%;22
without_mirrors;2020-08-18;0.50%;12
without_mirrors;2020-08-18;0.49%;12
with_mirrors;2020-08-18;0.92%;22
with_mirrors;2020-08-18;0.90%;22
with_mirrors;2020-08-19;1.03%;25
with_mirrors;2020-08-19;1.04%;25
without_mirrors;2020-08-19;0.41%;10
without_mirrors;2020-08-19;0.42%;10
with_mirrors;2020-08-19;1.02%;25
with_mirrors;2020-08-20;0.63%;15
with_mirrors;2020-08-20;0.62%;15
without_mirrors;2020-08-20;0.33%;8
with_mirrors;2020-08-20;0.61%;15
without_mirrors;2020-08-21;0.71%;17
without_mirrors;2020-08-21;0.70%;17
with_mirrors;2020-08-21;1.61%;39
with_mirrors;2020-08-21;1.63%;39
with_mirrors;2020-08-21;1.59%;39
without_mirrors;2020-08-21;0.69%;17
with_mirrors;2020-08-22;1.26%;31
without_mirrors;2020-08-22;0.57%;14
with_mirrors;2020-08-22;1.29%;31
with_mirrors;2020-08-22;1.28%;31
without_mirrors;2020-08-22;0.58%;14
with_mirrors;2020-08-23;0.91%;22
without_mirrors;2020-08-23;0.50%;12
without_mirrors;2020-08-23;0.49%;12
with_mirrors;2020-08-23;0.90%;22
with_mirrors;2020-08-23;0.92%;22
without_mirrors;2020-08-24;0.63%;15
with_mirrors;2020-08-24;0.83%;20
without_mirrors;2020-08-24;0.62%;15
without_mirrors;2020-08-24;0.61%;15
with_mirrors;2020-08-24;0.81%;20
with_mirrors;2020-08-25;0.49%;12
without_mirrors;2020-08-25;0.42%;10
without_mirrors;2020-08-25;0.41%;10
with_mirrors;2020-08-25;0.50%;12
with_mirrors;2020-08-26;1.14%;28
with_mirrors;2020-08-26;1.17%;28
with_mirrors;2020-08-26;1.16%;28
without_mirrors;2020-08-26;0.33%;8
without_mirrors;2020-08-27;0.25%;6
without_mirrors;2020-08-27;0.24%;6
with_mirrors;2020-08-27;1.25%;30
with_mirrors;2020-08-27;1.22%;30
with_mirrors;2020-08-27;1.24%;30
without_mirrors;2020-08-28;0.38%;9
without_mirrors;2020-08-28;0.37%;9
with_mirrors;2020-08-28;1.96%;48
with_mirrors;2020-08-28;2.00%;48
with_mirrors;2020-08-28;1.98%;48
without_mirrors;2020-08-29;0.70%;17
without_mirrors;2020-08-29;0.71%;17
with_mirrors;2020-08-29;1.67%;41
with_mirrors;2020-08-29;1.69%;41
with_mirrors;2020-08-29;1.71%;41
without_mirrors;2020-08-29;0.69%;17
without_mirrors;2020-08-30;0.57%;14
with_mirrors;2020-08-30;0.90%;22
with_mirrors;2020-08-30;0.91%;22
with_mirrors;2020-08-30;0.92%;22
without_mirrors;2020-08-30;0.58%;14
with_mirrors;2020-08-31;1.13%;27
with_mirrors;2020-08-31;1.11%;27
with_mirrors;2020-08-31;1.10%;27
without_mirrors;2020-08-31;0.38%;9
without_mirrors;2020-08-31;0.37%;9
without_mirrors;2020-09-01;0.53%;13
with_mirrors;2020-09-01;0.94%;23
