category;date;percent;downloads
with_mirrors;2020-07-04;0.35%;27
without_mirrors;2020-07-04;0.12%;9
with_mirrors;2020-07-05;0.15%;12
with_mirrors;2020-07-05;0.16%;12
without_mirrors;2020-07-05;0.08%;6
with_mirrors;2020-07-06;0.08%;6
without_mirrors;2020-07-06;0.08%;6
with_mirrors;2020-07-07;0.14%;11
without_mirrors;2020-07-07;0.12%;9
without_mirrors;2020-07-08;0.12%;9
with_mirrors;2020-07-08;0.26%;20
with_mirrors;2020-07-09;0.26%;20
without_mirrors;2020-07-09;0.10%;8
with_mirrors;2020-07-10;0.15%;12
with_mirrors;2020-07-10;0.16%;12
without_mirrors;2020-07-10;0.10%;8
with_mirrors;2020-07-11;0.21%;16
without_mirrors;2020-07-11;0.05%;4
without_mirrors;2020-07-12;0.09%;7
with_mirrors;2020-07-12;0.12%;9
without_mirrors;2020-07-13;0.25%;19
with_mirrors;2020-07-13;0.41%;32
without_mirrors;2020-07-13;0.24%;19
with_mirrors;2020-07-14;0.32%;25
without_mirrors;2020-07-14;0.13%;10
with_mirrors;2020-07-15;0.40%;31
without_mirrors;2020-07-15;0.21%;16
without_mirrors;2020-07-16;0.10%;8
with_mirrors;2020-07-16;0.26%;20
with_mirrors;2020-07-17;0.60%;47
with_mirrors;2020-07-17;0.61%;47
without_mirrors;2020-07-17;0.50%;39
with_mirrors;2020-07-18;0.24%;19
with_mirrors;2020-07-18;0.25%;19
without_mirrors;2020-07-18;0.09%;7
with_mirrors;2020-07-19;0.27%;21
without_mirrors;2020-07-19;0.09%;7
with_mirrors;2020-07-20;1.42%;110
without_mirrors;2020-07-20;1.23%;96
with_mirrors;2020-07-20;1.41%;110
without_mirrors;2020-07-20;1.24%;96
with_mirrors;2020-07-21;0.98%;76
with_mirrors;2020-07-21;0.97%;76
without_mirrors;2020-07-21;0.90%;70
without_mirrors;2020-07-21;0.91%;70
with_mirrors;2020-07-22;1.19%;92
without_mirrors;2020-07-22;1.19%;92
with_mirrors;2020-07-22;1.18%;92
without_mirrors;2020-07-22;1.18%;92
without_mirrors;2020-07-23;0.69%;53
with_mirrors;2020-07-23;0.76%;59
without_mirrors;2020-07-23;0.68%;53
with_mirrors;2020-07-24;1.55%;121
without_mirrors;2020-07-24;1.37%;107
with_mirrors;2020-07-24;1.57%;121
without_mirrors;2020-07-24;1.38%;107
without_mirrors;2020-07-25;0.25%;19
with_mirrors;2020-07-25;0.26%;20
without_mirrors;2020-07-25;0.24%;19
without_mirrors;2020-07-26;0.90%;70
without_mirrors;2020-07-26;0.91%;70
with_mirrors;2020-07-26;1.06%;82
with_mirrors;2020-07-26;1.05%;82
without_mirrors;2020-07-27;1.64%;127
with_mirrors;2020-07-27;1.64%;127
with_mirrors;2020-07-27;1.63%;127
without_mirrors;2020-07-27;1.63%;127
with_mirrors;2020-07-28;0.92%;72
without_mirrors;2020-07-28;0.74%;57
without_mirrors;2020-07-28;0.73%;57
with_mirrors;2020-07-28;0.93%;72
with_mirrors;2020-07-29;0.65%;50
with_mirrors;2020-07-29;0.64%;50
without_mirrors;2020-07-29;0.50%;39
with_mirrors;2020-07-30;0.75%;58
with_mirrors;2020-07-30;0.74%;58
without_mirrors;2020-07-30;0.62%;48
with_mirrors;2020-07-31;0.69%;53
without_mirrors;2020-07-31;0.50%;39
with_mirrors;2020-07-31;0.68%;53
without_mirrors;2020-08-01;0.09%;7
with_mirrors;2020-08-01;0.17%;13
with_mirrors;2020-08-02;0.67%;52
without_mirrors;2020-08-02;0.26%;20
with_mirrors;2020-08-03;0.52%;40
