category;date;percent;downloads
with_mirrors;2020-06-30;0.66%;78
with_mirrors;2020-07-01;0.07%;8
without_mirrors;2020-07-01;0.01%;1
with_mirrors;2020-07-02;0.33%;40
without_mirrors;2020-07-02;0.02%;2
with_mirrors;2020-07-02;0.34%;40
with_mirrors;2020-07-03;0.43%;52
with_mirrors;2020-07-03;0.44%;52
without_mirrors;2020-07-04;0.01%;1
with_mirrors;2020-07-04;0.68%;81
without_mirrors;2020-07-05;0.08%;10
with_mirrors;2020-07-05;0.08%;10
without_mirrors;2020-07-06;0.03%;3
with_mirrors;2020-07-06;0.03%;4
with_mirrors;2020-07-07;0.02%;2
with_mirrors;2020-07-08;0.50%;60
with_mirrors;2020-07-08;0.51%;60
without_mirrors;2020-07-08;0.01%;1
without_mirrors;2020-07-09;0.02%;2
with_mirrors;2020-07-09;0.35%;42
without_mirrors;2020-07-10;0.02%;2
with_mirrors;2020-07-10;0.07%;8
without_mirrors;2020-07-11;0.02%;2
with_mirrors;2020-07-11;0.15%;18
without_mirrors;2020-07-12;0.03%;3
with_mirrors;2020-07-12;0.19%;23
with_mirrors;2020-07-13;0.24%;29
without_mirrors;2020-07-13;0.03%;3
with_mirrors;2020-07-14;0.58%;70
without_mirrors;2020-07-14;0.08%;10
with_mirrors;2020-07-14;0.59%;70
with_mirrors;2020-07-15;0.05%;6
without_mirrors;2020-07-15;0.03%;4
with_mirrors;2020-07-16;2.02%;241
without_mirrors;2020-07-16;0.23%;27
with_mirrors;2020-07-16;2.03%;241
with_mirrors;2020-07-16;2.01%;241
with_mirrors;2020-07-17;3.54%;424
with_mirrors;2020-07-17;3.55%;424
without_mirrors;2020-07-17;0.36%;43
with_mirrors;2020-07-17;3.57%;424
with_mirrors;2020-07-18;2.06%;246
with_mirrors;2020-07-18;2.07%;246
without_mirrors;2020-07-18;0.01%;1
with_mirrors;2020-07-18;2.05%;246
with_mirrors;2020-07-19;0.48%;57
without_mirrors;2020-07-19;0.03%;3
with_mirrors;2020-07-20;0.86%;102
without_mirrors;2020-07-20;0.03%;3
with_mirrors;2020-07-20;0.85%;102
with_mirrors;2020-07-21;0.33%;39
without_mirrors;2020-07-21;0.07%;8
without_mirrors;2020-07-22;0.21%;25
with_mirrors;2020-07-22;0.96%;115
with_mirrors;2020-07-22;0.97%;115
