category;date;percent;downloads
with_mirrors;2020-07-30;0.55%;5
without_mirrors;2020-07-30;0.22%;2
with_mirrors;2020-07-31;0.55%;5
without_mirrors;2020-07-31;0.22%;2
with_mirrors;2020-08-01;0.33%;3
without_mirrors;2020-08-01;0.11%;1
without_mirrors;2020-08-02;0.22%;2
with_mirrors;2020-08-02;1.42%;13
with_mirrors;2020-08-03;0.65%;6
without_mirrors;2020-08-03;0.11%;1
with_mirrors;2020-08-04;0.98%;9
without_mirrors;2020-08-04;0.55%;5
with_mirrors;2020-08-05;0.55%;5
without_mirrors;2020-08-05;0.11%;1
with_mirrors;2020-08-06;0.87%;8
without_mirrors;2020-08-06;0.87%;8
with_mirrors;2020-08-07;1.09%;10
without_mirrors;2020-08-07;0.76%;7
without_mirrors;2020-08-08;0.33%;3
with_mirrors;2020-08-08;0.76%;7
without_mirrors;2020-08-09;0.22%;2
with_mirrors;2020-08-09;0.44%;4
with_mirrors;2020-08-10;0.33%;3
without_mirrors;2020-08-10;0.33%;3
with_mirrors;2020-08-11;0.98%;9
without_mirrors;2020-08-11;0.65%;6
with_mirrors;2020-08-12;0.22%;2
without_mirrors;2020-08-12;0.22%;2
without_mirrors;2020-08-13;0.22%;2
with_mirrors;2020-08-13;0.98%;9
without_mirrors;2020-08-14;0.55%;5
with_mirrors;2020-08-14;0.87%;8
with_mirrors;2020-08-15;0.87%;8
with_mirrors;2020-08-16;0.33%;3
without_mirrors;2020-08-16;0.11%;1
with_mirrors;2020-08-17;0.22%;2
without_mirrors;2020-08-18;0.22%;2
with_mirrors;2020-08-18;0.22%;2
without_mirrors;2020-08-19;0.33%;3
with_mirrors;2020-08-19;0.44%;4
with_mirrors;2020-08-20;0.44%;4
without_mirrors;2020-08-20;0.22%;2
without_mirrors;2020-08-21;0.11%;1
with_mirrors;2020-08-21;0.11%;1
without_mirrors;2020-08-22;0.22%;2
with_mirrors;2020-08-22;0.22%;2
without_mirrors;2020-08-23;0.11%;1
with_mirrors;2020-08-23;0.76%;7
with_mirrors;2020-08-24;0.87%;8
without_mirrors;2020-08-24;0.55%;5
with_mirrors;2020-08-25;0.55%;5
without_mirrors;2020-08-25;0.33%;3
without_mirrors;2020-08-26;0.65%;6
with_mirrors;2020-08-26;0.98%;9
with_mirrors;2020-08-27;0.55%;5
without_mirrors;2020-08-27;0.55%;5
without_mirrors;2020-08-28;0.22%;2
with_mirrors;2020-08-28;0.98%;9
