category;date;percent;downloads
with_mirrors;2020-06-21;0.41%;18
without_mirrors;2020-06-21;0.30%;13
without_mirrors;2020-06-21;0.29%;13
without_mirrors;2020-06-22;0.45%;20
with_mirrors;2020-06-22;0.54%;24
with_mirrors;2020-06-22;0.55%;24
without_mirrors;2020-06-22;0.46%;20
without_mirrors;2020-06-23;0.20%;9
without_mirrors;2020-06-23;0.21%;9
with_mirrors;2020-06-23;0.59%;26
without_mirrors;2020-06-24;0.61%;27
with_mirrors;2020-06-24;0.83%;37
with_mirrors;2020-06-24;0.85%;37
without_mirrors;2020-06-24;0.62%;27
with_mirrors;2020-06-24;0.84%;37
without_mirrors;2020-06-25;0.29%;13
with_mirrors;2020-06-25;0.47%;21
without_mirrors;2020-06-25;0.30%;13
with_mirrors;2020-06-25;0.48%;21
without_mirrors;2020-06-26;0.27%;12
with_mirrors;2020-06-26;0.37%;16
with_mirrors;2020-06-26;0.36%;16
with_mirrors;2020-06-27;0.39%;17
without_mirrors;2020-06-27;0.21%;9
without_mirrors;2020-06-27;0.20%;9
with_mirrors;2020-06-27;0.38%;17
with_mirrors;2020-06-28;0.59%;26
without_mirrors;2020-06-28;0.32%;14
without_mirrors;2020-06-29;0.14%;6
with_mirrors;2020-06-29;0.50%;22
with_mirrors;2020-06-30;0.36%;16
without_mirrors;2020-06-30;0.34%;15
with_mirrors;2020-06-30;0.37%;16
with_mirrors;2020-07-01;0.48%;21
with_mirrors;2020-07-01;0.47%;21
without_mirrors;2020-07-01;0.34%;15
with_mirrors;2020-07-02;0.45%;20
without_mirrors;2020-07-02;0.32%;14
with_mirrors;2020-07-02;0.46%;20
with_mirrors;2020-07-03;0.53%;23
without_mirrors;2020-07-03;0.34%;15
with_mirrors;2020-07-03;0.52%;23
with_mirrors;2020-07-04;0.50%;22
without_mirrors;2020-07-04;0.32%;14
with_mirrors;2020-07-05;0.27%;12
without_mirrors;2020-07-05;0.27%;12
with_mirrors;2020-07-06;0.62%;27
without_mirrors;2020-07-06;0.53%;23
without_mirrors;2020-07-06;0.52%;23
with_mirrors;2020-07-06;0.61%;27
without_mirrors;2020-07-07;0.27%;12
with_mirrors;2020-07-07;0.34%;15
with_mirrors;2020-07-08;0.68%;30
with_mirrors;2020-07-08;0.69%;30
without_mirrors;2020-07-08;0.32%;14
without_mirrors;2020-07-09;0.50%;22
with_mirrors;2020-07-09;0.64%;28
with_mirrors;2020-07-09;0.63%;28
with_mirrors;2020-07-10;0.41%;18
without_mirrors;2020-07-10;0.32%;14
with_mirrors;2020-07-11;0.48%;21
without_mirrors;2020-07-11;0.20%;9
with_mirrors;2020-07-11;0.47%;21
without_mirrors;2020-07-11;0.21%;9
without_mirrors;2020-07-12;0.27%;12
with_mirrors;2020-07-12;0.41%;18
with_mirrors;2020-07-13;0.77%;34
with_mirrors;2020-07-13;0.78%;34
without_mirrors;2020-07-13;0.39%;17
without_mirrors;2020-07-13;0.38%;17
without_mirrors;2020-07-14;0.36%;16
without_mirrors;2020-07-14;0.37%;16
with_mirrors;2020-07-14;0.54%;24
with_mirrors;2020-07-14;0.55%;24
without_mirrors;2020-07-15;0.55%;24
without_mirrors;2020-07-15;0.54%;24
with_mirrors;2020-07-15;0.80%;35
with_mirrors;2020-07-15;0.79%;35
without_mirrors;2020-07-16;0.45%;20
with_mirrors;2020-07-16;0.50%;22
without_mirrors;2020-07-16;0.46%;20
without_mirrors;2020-07-17;0.25%;11
with_mirrors;2020-07-17;0.38%;17
with_mirrors;2020-07-17;0.39%;17
with_mirrors;2020-07-18;0.27%;12
without_mirrors;2020-07-18;0.18%;8
with_mirrors;2020-07-19;0.32%;14
without_mirrors;2020-07-19;0.16%;7
without_mirrors;2020-07-20;0.47%;21
without_mirrors;2020-07-20;0.48%;21
with_mirrors;2020-07-20;0.57%;25
with_mirrors;2020-07-20;0.56%;25
with_mirrors;2020-07-21;0.47%;21
without_mirrors;2020-07-21;0.32%;14
with_mirrors;2020-07-21;0.48%;21
without_mirrors;2020-07-22;0.41%;18
with_mirrors;2020-07-22;0.57%;25
with_mirrors;2020-07-22;0.56%;25
with_mirrors;2020-07-23;0.57%;25
without_mirrors;2020-07-23;0.25%;11
with_mirrors;2020-07-23;0.56%;25
without_mirrors;2020-07-24;0.32%;14
with_mirrors;2020-07-24;0.41%;18
without_mirrors;2020-07-25;0.27%;12
with_mirrors;2020-07-25;0.55%;24
with_mirrors;2020-07-25;0.54%;24
with_mirrors;2020-07-26;0.39%;17
with_mirrors;2020-07-26;0.38%;17
without_mirrors;2020-07-26;0.20%;9
without_mirrors;2020-07-26;0.21%;9
without_mirrors;2020-07-27;0.52%;23
with_mirrors;2020-07-27;0.56%;25
without_mirrors;2020-07-27;0.53%;23
with_mirrors;2020-07-27;0.57%;25
with_mirrors;2020-07-28;0.62%;27
without_mirrors;2020-07-28;0.37%;16
with_mirrors;2020-07-28;0.61%;27
without_mirrors;2020-07-28;0.36%;16
without_mirrors;2020-07-29;0.27%;12
with_mirrors;2020-07-29;0.43%;19
without_mirrors;2020-07-30;0.25%;11
with_mirrors;2020-07-30;0.53%;23
with_mirrors;2020-07-30;0.52%;23
without_mirrors;2020-07-31;0.25%;11
with_mirrors;2020-07-31;0.34%;15
with_mirrors;2020-08-01;0.55%;24
with_mirrors;2020-08-01;0.54%;24
without_mirrors;2020-08-01;0.18%;8
with_mirrors;2020-08-02;0.32%;14
without_mirrors;2020-08-02;0.14%;6
with_mirrors;2020-08-03;0.45%;20
without_mirrors;2020-08-03;0.41%;18
with_mirrors;2020-08-03;0.46%;20
with_mirrors;2020-08-04;0.41%;18
without_mirrors;2020-08-04;0.38%;17
without_mirrors;2020-08-04;0.39%;17
with_mirrors;2020-08-05;0.18%;8
without_mirrors;2020-08-05;0.18%;8
without_mirrors;2020-08-06;0.34%;15
with_mirrors;2020-08-06;0.75%;33
with_mirrors;2020-08-06;0.74%;33
without_mirrors;2020-08-07;0.36%;16
without_mirrors;2020-08-07;0.37%;16
with_mirrors;2020-08-07;0.50%;22
without_mirrors;2020-08-08;0.11%;5
with_mirrors;2020-08-08;0.16%;7
with_mirrors;2020-08-09;0.14%;6
without_mirrors;2020-08-09;0.14%;6
without_mirrors;2020-08-10;0.41%;18
with_mirrors;2020-08-10;0.41%;18
with_mirrors;2020-08-11;0.78%;34
without_mirrors;2020-08-11;0.37%;16
with_mirrors;2020-08-11;0.77%;34
without_mirrors;2020-08-11;0.36%;16
without_mirrors;2020-08-12;0.21%;9
with_mirrors;2020-08-12;0.50%;22
without_mirrors;2020-08-12;0.20%;9
with_mirrors;2020-08-13;0.46%;20
without_mirrors;2020-08-13;0.37%;16
with_mirrors;2020-08-13;0.45%;20
without_mirrors;2020-08-13;0.36%;16
with_mirrors;2020-08-14;0.43%;19
without_mirrors;2020-08-14;0.11%;5
with_mirrors;2020-08-15;0.46%;20
without_mirrors;2020-08-15;0.18%;8
with_mirrors;2020-08-15;0.45%;20
with_mirrors;2020-08-16;0.23%;10
without_mirrors;2020-08-16;0.23%;10
without_mirrors;2020-08-17;0.34%;15
with_mirrors;2020-08-17;0.43%;19
without_mirrors;2020-08-18;0.21%;9
with_mirrors;2020-08-18;0.29%;13
with_mirrors;2020-08-18;0.30%;13
without_mirrors;2020-08-18;0.20%;9
without_mirrors;2020-08-19;0.30%;13
with_mirrors;2020-08-19;0.46%;20
without_mirrors;2020-08-19;0.29%;13
with_mirrors;2020-08-19;0.45%;20
with_mirrors;2020-08-20;0.46%;20
without_mirrors;2020-08-20;0.41%;18
with_mirrors;2020-08-20;0.45%;20
without_mirrors;2020-08-21;0.25%;11
with_mirrors;2020-08-21;0.43%;19
with_mirrors;2020-08-22;0.74%;33
with_mirrors;2020-08-22;0.75%;33
without_mirrors;2020-08-22;0.25%;11
without_mirrors;2020-08-23;0.11%;5
with_mirrors;2020-08-23;0.29%;13
with_mirrors;2020-08-23;0.30%;13
without_mirrors;2020-08-24;0.34%;15
with_mirrors;2020-08-24;0.43%;19
without_mirrors;2020-08-25;0.25%;11
with_mirrors;2020-08-25;0.29%;13
with_mirrors;2020-08-25;0.30%;13
with_mirrors;2020-08-26;0.52%;23
without_mirrors;2020-08-26;0.36%;16
without_mirrors;2020-08-26;0.37%;16
with_mirrors;2020-08-26;0.53%;23
with_mirrors;2020-08-27;0.71%;31
without_mirrors;2020-08-27;0.34%;15
with_mirrors;2020-08-27;0.70%;31
without_mirrors;2020-08-28;0.36%;16
with_mirrors;2020-08-28;0.61%;27
with_mirrors;2020-08-28;0.62%;27
without_mirrors;2020-08-28;0.37%;16
