category;date;percent;downloads
without_mirrors;2020-08-08;0.13%;3
with_mirrors;2020-08-08;0.39%;9
with_mirrors;2020-08-09;0.04%;1
without_mirrors;2020-08-09;0.04%;1
with_mirrors;2020-08-10;0.39%;9
without_mirrors;2020-08-11;0.30%;7
with_mirrors;2020-08-11;1.04%;24
with_mirrors;2020-08-12;0.56%;13
without_mirrors;2020-08-13;0.04%;1
with_mirrors;2020-08-13;0.30%;7
with_mirrors;2020-08-14;0.95%;22
without_mirrors;2020-08-14;0.04%;1
with_mirrors;2020-08-15;0.78%;18
with_mirrors;2020-08-16;0.26%;6
with_mirrors;2020-08-18;0.43%;10
with_mirrors;2020-08-19;0.61%;14
with_mirrors;2020-08-20;0.78%;18
with_mirrors;2020-08-21;0.35%;8
without_mirrors;2020-08-21;0.22%;5
with_mirrors;2020-08-22;1.17%;27
without_mirrors;2020-08-23;0.04%;1
with_mirrors;2020-08-23;0.30%;7
with_mirrors;2020-08-24;0.17%;4
without_mirrors;2020-08-24;0.17%;4
with_mirrors;2020-08-25;0.35%;8
without_mirrors;2020-08-25;0.17%;4
with_mirrors;2020-08-26;0.56%;13
with_mirrors;2020-08-27;0.52%;12
with_mirrors;2020-08-28;1.04%;24
without_mirrors;2020-08-29;0.13%;3
with_mirrors;2020-08-29;1.95%;45
without_mirrors;2020-08-30;0.04%;1
with_mirrors;2020-08-30;0.30%;7
with_mirrors;2020-08-31;0.78%;18
without_mirrors;2020-09-01;0.13%;3
with_mirrors;2020-09-01;0.65%;15
with_mirrors;2020-09-02;0.13%;3
without_mirrors;2020-09-02;0.13%;3
with_mirrors;2020-09-03;0.26%;6
without_mirrors;2020-09-04;0.09%;2
with_mirrors;2020-09-04;0.61%;14
with_mirrors;2020-09-05;0.04%;1
without_mirrors;2020-09-05;0.04%;1
