category;date;percent;downloads
without_mirrors;2020-08-03;0.08%;1
without_mirrors;2020-08-04;0.08%;1
with_mirrors;2020-08-04;0.48%;6
with_mirrors;2020-08-05;0.57%;7
without_mirrors;2020-08-05;0.08%;1
with_mirrors;2020-08-06;0.73%;9
without_mirrors;2020-08-06;0.24%;3
with_mirrors;2020-08-07;0.24%;3
without_mirrors;2020-08-07;0.24%;3
without_mirrors;2020-08-08;0.08%;1
with_mirrors;2020-08-08;1.05%;13
with_mirrors;2020-08-09;1.13%;14
without_mirrors;2020-08-09;0.16%;2
with_mirrors;2020-08-10;0.08%;1
without_mirrors;2020-08-10;0.08%;1
without_mirrors;2020-08-11;0.24%;3
with_mirrors;2020-08-11;0.97%;12
with_mirrors;2020-08-12;0.73%;9
with_mirrors;2020-08-13;0.65%;8
with_mirrors;2020-08-14;1.13%;14
with_mirrors;2020-08-15;0.73%;9
without_mirrors;2020-08-15;0.08%;1
with_mirrors;2020-08-16;1.94%;24
with_mirrors;2020-08-17;0.48%;6
with_mirrors;2020-08-18;0.24%;3
without_mirrors;2020-08-19;0.24%;3
with_mirrors;2020-08-19;0.32%;4
with_mirrors;2020-08-20;1.05%;13
without_mirrors;2020-08-20;0.08%;1
with_mirrors;2020-08-21;1.13%;14
without_mirrors;2020-08-21;0.65%;8
with_mirrors;2020-08-22;1.05%;13
without_mirrors;2020-08-22;0.08%;1
without_mirrors;2020-08-24;0.16%;2
with_mirrors;2020-08-24;0.16%;2
with_mirrors;2020-08-25;1.05%;13
without_mirrors;2020-08-25;0.24%;3
with_mirrors;2020-08-26;0.40%;5
without_mirrors;2020-08-26;0.08%;1
with_mirrors;2020-08-28;0.57%;7
without_mirrors;2020-08-28;0.16%;2
with_mirrors;2020-08-29;0.89%;11
with_mirrors;2020-08-30;2.10%;26
without_mirrors;2020-08-30;0.16%;2
without_mirrors;2020-08-31;0.08%;1
with_mirrors;2020-08-31;0.08%;1
with_mirrors;2020-09-01;0.24%;3
without_mirrors;2020-09-01;0.08%;1
with_mirrors;2020-09-02;2.58%;32
without_mirrors;2020-09-02;0.48%;6
without_mirrors;2020-09-03;0.24%;3
with_mirrors;2020-09-03;0.40%;5
with_mirrors;2020-09-04;0.08%;1
without_mirrors;2020-09-04;0.08%;1
without_mirrors;2020-09-05;0.32%;4
with_mirrors;2020-09-05;1.29%;16
